,batch_id,initial_weight_kg,meat_temp_c,grind_size_mm,water_ratio,fat_ratio,final_weight_kg,yield_loss_ratio
8668,8669,13.78,4.8,3,0.13,0.1,13.06,0.052
8669,8670,22.16,4.7,3,0.13,0.12,19.89,0.102
8670,8671,24.21,-0.9,3,0.08,0.17,21.64,0.106
8671,8672,12.04,4.9,5,0.15,0.22,11.27,0.064
8672,8673,17.46,0.1,8,0.06,0.19,16.21,0.072
8673,8674,13.21,3.7,5,0.2,0.14,12.21,0.076
8674,8675,10.9,-2.1,8,0.05,0.22,9.01,0.173
8675,8676,14.88,0.6,3,0.06,0.21,13.99,0.06
8676,8677,12.16,4.7,5,0.1,0.2,10.7,0.12
8677,8678,20.65,4.5,8,0.17,0.12,18.61,0.099
8678,8679,18.01,2.2,8,0.09,0.29,15.88,0.118
8679,8680,12.16,3.2,3,0.12,0.22,11.24,0.076
8680,8681,10.14,-2.4,8,0.05,0.15,8.69,0.143
8681,8682,22.12,2.5,8,0.06,0.24,19.9,0.1
8682,8683,12.64,1.6,8,0.14,0.16,11.71,0.074
8683,8684,19.09,-3.2,3,0.08,0.2,16.53,0.134
8684,8685,15.05,-3.0,5,0.15,0.17,13.6,0.096
8685,8686,18.78,-3.0,3,0.17,0.28,15.93,0.152
8686,8687,14.73,2.5,8,0.18,0.3,13.34,0.094
8687,8688,11.3,-2.7,8,0.07,0.13,10.43,0.077
8688,8689,13.34,0.2,5,0.12,0.1,12.25,0.082
8689,8690,12.82,-0.8,8,0.19,0.14,11.14,0.131
8690,8691,16.42,1.0,5,0.17,0.22,15.06,0.083
8691,8692,19.87,2.4,8,0.07,0.13,17.69,0.11
8692,8693,13.96,2.2,8,0.13,0.26,11.62,0.168
8693,8694,10.18,0.6,3,0.19,0.18,9.41,0.076
8694,8695,17.78,0.2,3,0.12,0.22,15.84,0.109
8695,8696,19.09,-0.4,5,0.18,0.19,16.93,0.113
8696,8697,24.44,3.8,3,0.12,0.28,22.63,0.074
8697,8698,18.84,-1.0,5,0.07,0.11,16.77,0.11
8698,8699,17.07,-1.7,3,0.07,0.25,14.48,0.152
8699,8700,18.6,2.7,5,0.06,0.23,16.82,0.096
8700,8701,23.92,-0.8,8,0.08,0.23,19.85,0.17
8701,8702,22.43,3.6,5,0.18,0.18,19.57,0.128
8702,8703,14.84,-1.0,3,0.15,0.1,14.03,0.055
8703,8704,13.56,2.3,5,0.16,0.24,12.61,0.07
8704,8705,13.94,-3.6,3,0.14,0.27,12.3,0.118
8705,8706,17.57,-0.5,8,0.11,0.12,16.45,0.064
8706,8707,21.16,-0.9,3,0.08,0.19,18.39,0.131
8707,8708,17.55,3.4,8,0.19,0.13,16.18,0.078
8708,8709,11.02,4.7,8,0.13,0.22,10.19,0.075
8709,8710,20.85,0.1,3,0.12,0.26,18.96,0.091
8710,8711,22.09,3.4,8,0.2,0.23,20.36,0.078
8711,8712,14.34,2.3,3,0.11,0.16,13.64,0.049
8712,8713,19.96,4.7,5,0.18,0.13,17.52,0.122
8713,8714,16.4,3.3,8,0.18,0.26,14.16,0.137
8714,8715,23.34,-3.3,5,0.08,0.16,20.86,0.106
8715,8716,22.68,2.4,5,0.06,0.1,20.48,0.097
8716,8717,17.88,0.8,3,0.2,0.21,16.54,0.075
8717,8718,20.37,-3.9,3,0.11,0.15,18.1,0.111
8718,8719,23.25,-1.7,8,0.05,0.27,19.85,0.146
8719,8720,17.44,4.3,3,0.12,0.13,16.01,0.082
8720,8721,14.7,4.3,5,0.14,0.19,12.9,0.122
8721,8722,21.3,3.2,5,0.17,0.15,19.23,0.097
8722,8723,13.3,4.8,5,0.19,0.24,11.88,0.107
8723,8724,15.83,3.3,8,0.19,0.21,14.68,0.073
8724,8725,22.99,-3.9,3,0.19,0.26,19.73,0.142
8725,8726,20.87,-1.4,5,0.05,0.19,18.76,0.101
8726,8727,16.06,-3.7,8,0.16,0.1,13.57,0.155
8727,8728,13.22,-3.2,3,0.08,0.14,11.72,0.113
8728,8729,15.34,-2.0,3,0.08,0.3,13.14,0.143
8729,8730,14.26,0.5,5,0.17,0.18,12.42,0.129
8730,8731,12.64,3.6,8,0.11,0.22,11.16,0.117
8731,8732,21.15,3.8,5,0.19,0.28,19.26,0.089
8732,8733,13.78,1.5,5,0.06,0.1,12.6,0.086
8733,8734,16.81,4.4,8,0.17,0.23,14.15,0.158
8734,8735,15.79,0.5,5,0.07,0.16,14.16,0.103
8735,8736,24.73,4.0,8,0.08,0.16,21.41,0.134
8736,8737,15.87,0.1,8,0.12,0.14,13.24,0.166
8737,8738,11.2,-1.5,5,0.11,0.26,10.06,0.102
8738,8739,11.35,4.2,5,0.12,0.17,10.07,0.113
8739,8740,18.86,-0.5,3,0.19,0.11,17.89,0.051
8740,8741,18.99,0.5,3,0.15,0.12,18.05,0.049
8741,8742,16.28,-1.0,8,0.09,0.13,13.62,0.163
8742,8743,16.48,2.0,8,0.08,0.28,14.73,0.106
8743,8744,10.81,5.0,8,0.11,0.19,10.02,0.073
8744,8745,17.75,-3.8,3,0.12,0.28,16.77,0.055
8745,8746,17.57,4.1,5,0.14,0.26,16.57,0.057
8746,8747,12.24,-4.0,5,0.09,0.27,10.46,0.145
8747,8748,11.56,-0.7,3,0.17,0.16,10.08,0.128
8748,8749,11.85,-2.5,5,0.06,0.15,10.34,0.127
8749,8750,11.52,2.8,5,0.13,0.21,10.63,0.077
8750,8751,19.15,-3.5,5,0.14,0.18,16.37,0.145
8751,8752,12.95,1.0,3,0.08,0.2,11.55,0.108
8752,8753,13.77,-1.3,8,0.17,0.11,12.87,0.065
8753,8754,12.6,-2.8,5,0.14,0.29,11.05,0.123
8754,8755,24.37,2.9,5,0.15,0.11,23.21,0.048
8755,8756,22.82,-2.0,8,0.12,0.14,20.06,0.121
8756,8757,13.46,-2.0,5,0.19,0.24,12.29,0.087
8757,8758,14.91,-1.5,5,0.15,0.13,13.44,0.099
8758,8759,13.15,1.3,8,0.11,0.12,11.02,0.162
8759,8760,17.38,1.9,3,0.09,0.13,16.28,0.063
8760,8761,10.29,-3.8,3,0.06,0.11,9.32,0.094
8761,8762,20.07,-1.8,5,0.07,0.15,18.97,0.055
8762,8763,17.85,-0.1,5,0.2,0.15,16.44,0.079
8763,8764,23.48,-1.0,8,0.11,0.2,21.76,0.073
8764,8765,12.47,4.0,8,0.18,0.19,10.94,0.123
8765,8766,22.06,3.1,5,0.08,0.19,19.33,0.124
8766,8767,21.88,1.6,5,0.11,0.22,18.91,0.136
8767,8768,11.91,-1.0,3,0.19,0.15,10.59,0.111
8768,8769,15.98,2.3,3,0.06,0.13,14.26,0.108
8769,8770,12.55,3.6,3,0.14,0.28,11.57,0.078
8770,8771,13.82,1.4,3,0.19,0.23,12.08,0.126
8771,8772,13.95,3.1,8,0.19,0.11,13.05,0.065
8772,8773,18.34,2.7,3,0.18,0.29,16.09,0.123
8773,8774,16.17,1.1,3,0.18,0.24,14.71,0.09
8774,8775,24.22,-1.2,5,0.15,0.13,20.68,0.146
8775,8776,11.9,2.7,3,0.08,0.29,10.42,0.124
8776,8777,24.61,-2.1,5,0.16,0.17,21.52,0.126
8777,8778,13.46,3.0,5,0.2,0.3,11.71,0.13
8778,8779,21.59,3.2,3,0.13,0.12,20.65,0.044
8779,8780,15.08,3.4,3,0.09,0.13,14.2,0.058
8780,8781,12.15,0.3,5,0.14,0.23,10.84,0.108
8781,8782,22.87,-2.3,8,0.15,0.1,19.77,0.136
8782,8783,14.63,-3.1,5,0.08,0.1,13.13,0.103
8783,8784,19.88,2.7,8,0.16,0.26,18.2,0.085
8784,8785,18.5,4.0,8,0.14,0.13,17.55,0.051
8785,8786,17.08,1.9,3,0.14,0.28,14.73,0.138
8786,8787,17.44,-2.7,3,0.1,0.19,16.1,0.077
8787,8788,20.98,4.4,3,0.07,0.27,19.85,0.054
8788,8789,11.32,4.9,3,0.14,0.18,9.96,0.12
8789,8790,20.02,-0.1,5,0.14,0.21,17.24,0.139
8790,8791,23.44,1.4,8,0.1,0.16,20.77,0.114
8791,8792,10.87,3.0,5,0.09,0.23,9.81,0.098
8792,8793,12.11,2.6,8,0.1,0.16,10.91,0.099
8793,8794,20.75,4.7,5,0.12,0.14,19.53,0.059
8794,8795,16.56,-3.0,8,0.2,0.12,15.18,0.083
8795,8796,16.05,1.2,3,0.16,0.11,14.65,0.087
8796,8797,12.05,2.2,8,0.18,0.16,10.72,0.11
8797,8798,17.6,4.0,3,0.13,0.25,15.76,0.105
8798,8799,11.9,3.9,8,0.13,0.14,10.67,0.103
8799,8800,17.15,4.8,5,0.08,0.16,16.0,0.067
8800,8801,21.45,0.6,8,0.16,0.28,19.59,0.087
8801,8802,13.87,3.5,5,0.11,0.23,12.42,0.105
8802,8803,17.21,-0.2,5,0.16,0.28,15.26,0.113
8803,8804,24.88,-0.2,3,0.11,0.28,22.36,0.101
8804,8805,20.3,-1.7,8,0.07,0.11,17.61,0.133
8805,8806,22.62,3.4,5,0.08,0.29,19.09,0.156
8806,8807,16.22,4.9,8,0.17,0.11,14.6,0.1
8807,8808,21.52,-1.7,3,0.09,0.29,20.35,0.054
8808,8809,10.61,-3.5,3,0.09,0.21,9.67,0.089
8809,8810,11.84,3.3,8,0.19,0.21,10.04,0.152
8810,8811,13.05,1.6,5,0.15,0.24,11.7,0.103
8811,8812,16.03,4.6,5,0.07,0.28,14.56,0.092
8812,8813,22.69,-1.7,5,0.07,0.22,18.89,0.167
8813,8814,15.19,-3.4,8,0.09,0.19,12.9,0.151
8814,8815,19.82,0.4,5,0.14,0.12,18.53,0.065
8815,8816,20.64,-3.2,5,0.16,0.26,17.74,0.141
8816,8817,18.79,-1.6,5,0.09,0.13,16.52,0.121
8817,8818,15.36,-2.9,3,0.18,0.25,13.72,0.107
8818,8819,18.66,-2.0,5,0.07,0.21,16.77,0.101
8819,8820,15.13,-3.0,8,0.08,0.18,12.83,0.152
8820,8821,11.26,4.6,8,0.2,0.22,10.16,0.098
8821,8822,24.89,-1.5,5,0.07,0.25,22.7,0.088
8822,8823,11.91,-0.0,8,0.18,0.29,10.11,0.151
8823,8824,11.09,4.1,8,0.16,0.15,9.92,0.106
8824,8825,23.18,2.1,5,0.06,0.29,20.43,0.119
8825,8826,14.53,1.6,3,0.12,0.29,12.93,0.11
8826,8827,19.75,2.4,5,0.13,0.26,16.97,0.141
8827,8828,14.94,3.5,8,0.19,0.28,13.61,0.089
8828,8829,15.87,3.9,8,0.11,0.24,14.86,0.064
8829,8830,13.93,1.8,5,0.12,0.11,13.08,0.061
8830,8831,15.15,4.0,8,0.07,0.22,13.5,0.109
8831,8832,16.16,0.8,3,0.15,0.25,14.98,0.073
8832,8833,20.81,-1.5,5,0.08,0.29,18.63,0.105
8833,8834,17.67,3.9,8,0.06,0.21,14.95,0.154
8834,8835,24.15,0.9,3,0.2,0.26,22.33,0.075
8835,8836,10.63,4.2,8,0.09,0.24,9.32,0.123
8836,8837,17.55,-3.6,3,0.07,0.16,15.01,0.145
8837,8838,18.76,-0.4,8,0.15,0.13,16.66,0.112
8838,8839,23.8,4.5,5,0.17,0.25,22.52,0.054
8839,8840,10.74,-1.8,8,0.06,0.15,9.2,0.143
8840,8841,18.6,4.5,5,0.07,0.15,17.45,0.062
8841,8842,22.8,4.6,3,0.06,0.23,21.07,0.076
8842,8843,13.63,3.9,3,0.06,0.26,12.48,0.084
8843,8844,23.14,1.1,8,0.15,0.22,19.14,0.173
8844,8845,10.29,1.8,5,0.14,0.28,9.02,0.123
8845,8846,20.99,3.8,5,0.15,0.14,19.16,0.087
8846,8847,24.0,3.0,3,0.13,0.15,21.3,0.112
8847,8848,19.86,1.7,3,0.17,0.23,17.49,0.119
8848,8849,16.59,4.8,8,0.13,0.27,14.71,0.113
8849,8850,10.67,2.2,3,0.19,0.21,9.66,0.095
8850,8851,23.8,4.8,3,0.12,0.1,21.84,0.082
8851,8852,17.05,-3.5,5,0.17,0.24,15.0,0.12
8852,8853,10.43,-2.7,5,0.11,0.26,8.7,0.166
8853,8854,20.35,0.1,5,0.12,0.16,17.61,0.135
8854,8855,17.23,-0.5,3,0.18,0.11,15.66,0.091
8855,8856,11.87,3.0,8,0.07,0.2,10.93,0.079
8856,8857,13.21,-2.6,8,0.13,0.11,12.41,0.061
8857,8858,10.97,4.8,3,0.16,0.18,10.5,0.043
8858,8859,18.61,-1.2,8,0.16,0.1,16.57,0.11
8859,8860,19.33,-0.1,3,0.14,0.14,17.25,0.108
8860,8861,17.59,-1.5,8,0.12,0.18,14.83,0.157
8861,8862,22.26,1.2,3,0.09,0.12,20.2,0.093
8862,8863,22.92,-3.5,5,0.19,0.12,19.91,0.131
8863,8864,19.23,-2.7,8,0.11,0.27,16.56,0.139
8864,8865,10.19,2.7,5,0.17,0.11,9.74,0.044
8865,8866,20.43,-2.3,5,0.05,0.24,18.83,0.078
8866,8867,16.27,-1.9,8,0.08,0.26,13.86,0.148
8867,8868,18.48,3.1,3,0.1,0.13,17.21,0.069
8868,8869,19.74,-3.2,5,0.15,0.14,18.01,0.088
8869,8870,15.25,-0.1,5,0.1,0.23,13.14,0.138
8870,8871,23.76,-3.8,3,0.06,0.16,20.57,0.134
8871,8872,12.01,-0.9,3,0.08,0.2,10.78,0.102
8872,8873,20.07,2.3,8,0.09,0.27,17.03,0.151
8873,8874,10.07,-3.2,8,0.08,0.13,9.02,0.104
8874,8875,23.87,4.0,3,0.08,0.22,22.01,0.078
8875,8876,11.69,4.2,5,0.17,0.29,10.79,0.077
8876,8877,11.42,-3.1,3,0.11,0.11,10.05,0.12
8877,8878,15.0,4.9,8,0.11,0.11,14.23,0.051
8878,8879,15.6,-1.3,5,0.19,0.21,13.98,0.104
8879,8880,13.21,-3.2,5,0.12,0.29,12.15,0.08
8880,8881,18.78,-4.0,8,0.19,0.14,17.43,0.072
8881,8882,16.64,-0.3,5,0.09,0.17,15.58,0.064
8882,8883,10.51,1.7,3,0.11,0.12,9.62,0.085
8883,8884,14.79,-1.0,8,0.11,0.17,12.55,0.151
8884,8885,22.16,3.5,5,0.13,0.11,21.08,0.049
8885,8886,20.35,2.4,8,0.14,0.18,18.59,0.086
8886,8887,20.87,-0.8,5,0.09,0.21,19.71,0.056
8887,8888,20.47,2.6,3,0.17,0.3,17.59,0.141
8888,8889,14.66,4.5,8,0.12,0.26,12.95,0.117
8889,8890,11.49,-3.2,5,0.05,0.26,9.56,0.168
8890,8891,14.09,-1.2,3,0.14,0.15,13.17,0.065
8891,8892,22.48,0.2,3,0.17,0.12,21.11,0.061
8892,8893,24.71,0.5,3,0.09,0.22,23.43,0.052
8893,8894,17.41,0.9,5,0.06,0.2,14.77,0.152
8894,8895,10.15,-1.3,5,0.17,0.2,9.52,0.062
8895,8896,12.1,2.0,3,0.2,0.12,11.16,0.078
8896,8897,14.83,1.8,3,0.06,0.2,13.19,0.111
8897,8898,18.68,1.2,3,0.19,0.13,16.58,0.112
8898,8899,11.13,-3.0,3,0.1,0.18,10.55,0.052
8899,8900,24.15,0.3,3,0.19,0.11,21.72,0.101
8900,8901,15.48,-0.8,5,0.15,0.27,13.32,0.14
8901,8902,23.69,0.4,8,0.18,0.1,22.26,0.06
8902,8903,21.71,4.3,8,0.17,0.29,19.34,0.109
8903,8904,21.33,0.3,8,0.05,0.27,19.31,0.095
8904,8905,19.1,-3.9,5,0.06,0.25,17.42,0.088
8905,8906,19.4,-0.1,8,0.13,0.3,16.26,0.162
8906,8907,19.57,3.4,8,0.07,0.11,18.04,0.078
8907,8908,19.43,3.0,8,0.12,0.23,16.48,0.152
8908,8909,18.31,0.6,8,0.19,0.27,15.33,0.163
8909,8910,24.8,-1.8,3,0.09,0.13,22.18,0.106
8910,8911,20.98,0.2,5,0.12,0.22,19.46,0.072
8911,8912,21.65,1.1,8,0.11,0.18,18.29,0.155
8912,8913,23.09,5.0,3,0.14,0.19,21.83,0.055
8913,8914,13.23,1.8,8,0.08,0.28,10.8,0.184
8914,8915,11.26,2.2,8,0.09,0.21,9.92,0.119
8915,8916,17.24,0.4,8,0.18,0.12,15.76,0.086
8916,8917,17.71,-0.8,8,0.17,0.29,14.34,0.19
8917,8918,22.44,3.3,8,0.17,0.14,21.24,0.053
8918,8919,16.66,0.5,3,0.17,0.28,15.35,0.079
8919,8920,18.56,5.0,8,0.12,0.29,16.24,0.125
8920,8921,17.91,0.1,3,0.16,0.28,15.99,0.107
8921,8922,10.57,-3.4,8,0.11,0.24,9.2,0.13
8922,8923,19.23,2.1,5,0.07,0.25,17.01,0.115
8923,8924,22.42,-3.6,3,0.11,0.24,19.14,0.146
8924,8925,12.36,-1.7,8,0.07,0.19,10.23,0.172
8925,8926,18.91,-0.8,3,0.11,0.15,16.6,0.122
8926,8927,18.9,2.7,8,0.09,0.16,17.29,0.085
8927,8928,12.46,0.4,8,0.14,0.25,10.57,0.152
8928,8929,11.85,-3.7,3,0.1,0.23,10.26,0.134
8929,8930,24.7,1.6,8,0.16,0.22,21.25,0.14
8930,8931,15.91,-0.3,8,0.13,0.23,13.83,0.131
8931,8932,13.41,4.3,8,0.19,0.25,12.14,0.095
8932,8933,12.57,0.5,8,0.06,0.25,10.54,0.161
8933,8934,20.01,2.4,8,0.15,0.12,18.02,0.099
8934,8935,19.14,-2.0,8,0.15,0.17,17.11,0.106
8935,8936,19.65,2.8,3,0.19,0.15,18.2,0.074
8936,8937,11.32,2.5,5,0.11,0.21,10.73,0.052
8937,8938,23.4,4.1,8,0.1,0.11,20.64,0.118
8938,8939,15.84,-3.7,3,0.08,0.25,14.39,0.092
8939,8940,14.7,0.0,5,0.09,0.12,12.66,0.139
8940,8941,16.94,2.1,3,0.13,0.15,15.14,0.106
8941,8942,15.85,-3.1,5,0.18,0.26,14.37,0.093
8942,8943,22.95,-0.3,5,0.09,0.11,21.58,0.06
8943,8944,23.94,4.5,5,0.07,0.23,20.47,0.145
8944,8945,14.55,-0.1,3,0.09,0.28,12.46,0.144
8945,8946,22.96,4.9,5,0.07,0.22,20.46,0.109
8946,8947,21.72,-3.5,8,0.19,0.24,17.64,0.188
8947,8948,23.96,2.5,8,0.18,0.26,21.12,0.119
8948,8949,13.69,1.2,5,0.1,0.14,12.67,0.075
8949,8950,18.65,0.5,5,0.09,0.22,17.55,0.059
8950,8951,14.12,4.7,8,0.19,0.16,13.38,0.052
8951,8952,22.36,-2.8,3,0.05,0.15,19.87,0.111
8952,8953,10.08,4.1,3,0.14,0.14,9.22,0.085
8953,8954,18.47,2.2,8,0.19,0.22,17.32,0.062
8954,8955,15.09,-1.7,3,0.13,0.26,13.29,0.119
8955,8956,14.84,4.1,3,0.05,0.28,12.71,0.144
8956,8957,19.67,-0.1,5,0.08,0.19,18.44,0.063
8957,8958,22.77,3.3,3,0.19,0.17,21.53,0.054
8958,8959,19.14,-0.5,8,0.05,0.24,15.73,0.178
8959,8960,22.8,3.7,3,0.11,0.26,19.95,0.125
8960,8961,13.97,1.7,5,0.17,0.15,12.95,0.073
8961,8962,17.79,-2.7,8,0.18,0.16,15.23,0.144
8962,8963,16.76,1.8,8,0.12,0.21,13.9,0.171
8963,8964,10.17,-2.3,8,0.08,0.19,8.96,0.119
8964,8965,18.35,-0.3,5,0.14,0.24,16.14,0.12
8965,8966,19.92,-2.5,8,0.09,0.2,17.88,0.102
8966,8967,18.88,-3.8,5,0.09,0.12,17.18,0.09
8967,8968,21.04,-2.1,5,0.17,0.13,18.31,0.13
8968,8969,18.57,0.8,3,0.07,0.28,16.33,0.121
8969,8970,11.0,0.3,8,0.05,0.15,9.95,0.095
8970,8971,11.75,0.5,3,0.1,0.11,10.28,0.125
8971,8972,18.95,-1.8,3,0.12,0.25,17.34,0.085
8972,8973,14.12,2.2,5,0.16,0.24,12.2,0.136
8973,8974,11.19,2.3,3,0.17,0.22,10.15,0.093
8974,8975,16.44,-0.8,3,0.15,0.2,14.59,0.113
8975,8976,18.31,3.9,3,0.14,0.29,16.17,0.117
8976,8977,14.93,1.8,8,0.15,0.12,13.71,0.082
8977,8978,20.81,2.4,3,0.09,0.2,18.44,0.114
8978,8979,19.66,-1.5,5,0.11,0.21,17.42,0.114
8979,8980,14.99,-4.0,8,0.14,0.1,13.96,0.069
8980,8981,21.32,3.8,5,0.06,0.18,18.45,0.135
8981,8982,19.73,3.4,8,0.09,0.26,16.49,0.164
8982,8983,19.56,-2.9,8,0.11,0.19,16.82,0.14
8983,8984,18.3,-0.6,8,0.13,0.28,15.19,0.17
8984,8985,10.17,2.0,5,0.12,0.23,9.02,0.113
8985,8986,20.45,1.9,3,0.16,0.25,18.19,0.111
8986,8987,15.64,3.7,8,0.12,0.26,14.29,0.086
8987,8988,24.14,-2.7,5,0.19,0.24,21.9,0.093
8988,8989,22.27,-0.1,8,0.11,0.25,19.56,0.122
8989,8990,18.82,-3.1,3,0.13,0.24,17.01,0.096
8990,8991,13.78,-0.5,8,0.05,0.21,12.38,0.102
8991,8992,13.06,-3.9,5,0.1,0.21,12.21,0.065
8992,8993,15.11,4.1,8,0.18,0.14,13.25,0.123
8993,8994,17.15,0.7,5,0.1,0.27,15.35,0.105
8994,8995,14.44,3.6,3,0.09,0.16,12.74,0.118
8995,8996,17.72,-3.5,3,0.13,0.21,15.33,0.135
8996,8997,12.48,-2.0,8,0.06,0.15,10.33,0.172
8997,8998,24.67,-1.7,3,0.13,0.24,21.58,0.125
8998,8999,11.62,-0.5,5,0.1,0.3,10.91,0.061
8999,9000,23.98,3.2,8,0.11,0.26,22.1,0.078
9000,9001,23.7,-0.5,5,0.17,0.22,20.4,0.139
9001,9002,17.88,-2.2,8,0.15,0.21,15.12,0.154
9002,9003,20.87,-3.4,5,0.12,0.2,18.49,0.114
9003,9004,16.54,-3.3,8,0.14,0.14,14.86,0.102
9004,9005,19.45,2.8,5,0.17,0.17,16.98,0.127
9005,9006,15.11,0.0,5,0.16,0.18,13.47,0.109
9006,9007,14.52,2.5,8,0.08,0.29,12.44,0.143
9007,9008,18.67,2.1,5,0.1,0.19,16.87,0.096
9008,9009,17.47,-2.8,3,0.1,0.22,16.21,0.072
9009,9010,18.69,-2.7,5,0.08,0.28,15.9,0.149
9010,9011,14.3,2.8,8,0.05,0.2,12.51,0.125
9011,9012,15.5,2.5,3,0.08,0.15,14.54,0.062
9012,9013,11.26,-0.6,3,0.17,0.18,10.06,0.107
9013,9014,10.78,-3.3,5,0.13,0.18,9.83,0.088
9014,9015,13.8,-3.9,5,0.1,0.24,11.77,0.147
9015,9016,11.11,-1.4,5,0.14,0.16,10.46,0.059
9016,9017,11.56,-3.9,3,0.16,0.25,10.52,0.09
9017,9018,22.19,-1.9,3,0.1,0.28,20.04,0.097
9018,9019,10.58,-0.2,3,0.12,0.17,9.16,0.134
9019,9020,19.88,-2.9,8,0.06,0.13,16.96,0.147
9020,9021,14.09,-3.1,8,0.14,0.23,12.28,0.128
9021,9022,23.07,4.1,5,0.1,0.17,20.01,0.133
9022,9023,17.27,1.3,8,0.12,0.21,15.4,0.108
9023,9024,14.58,4.4,8,0.11,0.23,13.18,0.096
9024,9025,17.76,-0.9,5,0.14,0.18,16.55,0.068
9025,9026,15.73,2.1,5,0.14,0.28,13.32,0.153
9026,9027,18.46,-2.2,3,0.11,0.18,16.84,0.088
9027,9028,11.72,1.6,3,0.05,0.16,10.37,0.115
9028,9029,24.95,-2.8,5,0.14,0.28,22.86,0.084
9029,9030,16.38,-4.0,5,0.18,0.13,14.44,0.118
9030,9031,15.22,4.4,8,0.17,0.12,13.3,0.126
9031,9032,20.65,1.0,8,0.2,0.29,16.9,0.182
9032,9033,15.46,4.3,8,0.07,0.14,13.04,0.157
9033,9034,22.5,-1.0,5,0.08,0.13,19.1,0.151
9034,9035,16.81,-1.0,5,0.13,0.21,14.2,0.155
9035,9036,20.79,-0.4,3,0.09,0.11,19.05,0.084
9036,9037,11.61,2.4,8,0.06,0.22,10.22,0.12
9037,9038,22.69,1.1,3,0.11,0.19,20.48,0.097
9038,9039,21.04,4.3,5,0.09,0.23,18.06,0.142
9039,9040,13.18,-3.8,8,0.09,0.16,11.64,0.117
9040,9041,12.18,2.4,3,0.19,0.28,10.64,0.126
9041,9042,14.74,-1.0,5,0.09,0.15,13.4,0.091
9042,9043,24.64,-2.4,3,0.07,0.23,22.55,0.085
9043,9044,13.85,0.6,8,0.07,0.29,11.62,0.161
9044,9045,16.84,0.5,3,0.17,0.18,15.34,0.089
9045,9046,10.45,-2.8,3,0.16,0.13,9.65,0.077
9046,9047,15.96,-2.2,5,0.07,0.11,13.72,0.14
9047,9048,18.57,-0.3,8,0.08,0.29,15.97,0.14
9048,9049,24.3,-0.3,3,0.16,0.25,22.75,0.064
9049,9050,17.75,-1.1,5,0.09,0.28,15.09,0.15
9050,9051,22.29,-2.7,8,0.2,0.24,18.86,0.154
9051,9052,18.21,-4.0,5,0.13,0.17,17.12,0.06
9052,9053,10.61,4.7,8,0.08,0.12,9.64,0.091
9053,9054,14.73,4.5,5,0.18,0.29,13.03,0.115
9054,9055,18.63,0.4,5,0.1,0.2,16.84,0.096
9055,9056,24.26,5.0,5,0.09,0.18,21.99,0.094
9056,9057,22.89,2.1,3,0.1,0.22,20.51,0.104
9057,9058,13.43,-3.4,3,0.17,0.12,12.03,0.104
9058,9059,13.3,-2.9,5,0.08,0.16,11.98,0.099
9059,9060,13.02,4.2,8,0.11,0.23,10.95,0.159
9060,9061,23.84,1.7,5,0.05,0.12,22.3,0.065
9061,9062,22.79,3.6,3,0.17,0.13,20.75,0.09
9062,9063,21.62,4.1,8,0.1,0.2,19.78,0.085
9063,9064,15.89,0.0,3,0.09,0.22,13.78,0.133
9064,9065,17.57,-3.6,5,0.14,0.14,15.0,0.146
9065,9066,16.96,-2.3,3,0.16,0.11,15.18,0.105
9066,9067,13.8,-3.4,3,0.17,0.29,12.38,0.103
9067,9068,17.58,-2.3,3,0.1,0.11,15.35,0.127
9068,9069,10.46,-0.3,5,0.17,0.1,9.88,0.055
9069,9070,11.98,-2.9,3,0.12,0.16,11.09,0.074
9070,9071,23.3,-2.5,5,0.07,0.14,20.79,0.108
9071,9072,21.28,0.0,5,0.18,0.21,19.47,0.085
9072,9073,16.34,-0.9,3,0.13,0.28,15.13,0.074
9073,9074,17.76,0.2,8,0.14,0.2,16.07,0.095
9074,9075,15.55,-0.1,3,0.19,0.25,13.61,0.125
9075,9076,21.11,1.8,3,0.13,0.28,19.38,0.082
9076,9077,21.76,4.4,3,0.05,0.14,20.53,0.057
9077,9078,21.45,-3.0,8,0.18,0.2,18.36,0.144
9078,9079,20.84,-3.1,8,0.09,0.23,19.05,0.086
9079,9080,13.07,3.7,5,0.13,0.17,11.51,0.119
9080,9081,15.07,0.6,8,0.08,0.25,13.55,0.101
9081,9082,17.05,2.9,8,0.09,0.24,14.81,0.131
9082,9083,14.96,-2.1,3,0.15,0.18,13.93,0.069
9083,9084,21.32,3.5,5,0.11,0.12,19.32,0.094
9084,9085,14.94,4.3,5,0.14,0.1,13.91,0.069
9085,9086,12.07,1.7,8,0.17,0.17,10.5,0.13
9086,9087,15.99,-3.0,8,0.1,0.12,13.18,0.176
9087,9088,24.7,4.1,3,0.14,0.26,22.0,0.109
9088,9089,13.39,3.1,8,0.17,0.17,11.66,0.129
9089,9090,19.18,2.8,8,0.16,0.23,17.56,0.084
9090,9091,16.49,-3.7,5,0.13,0.17,14.42,0.126
9091,9092,11.07,3.2,8,0.11,0.26,10.19,0.079
9092,9093,17.32,-2.8,3,0.11,0.28,16.0,0.076
9093,9094,20.53,-2.0,5,0.11,0.27,17.78,0.134
9094,9095,17.7,1.2,5,0.1,0.2,16.36,0.076
9095,9096,23.08,-1.6,8,0.15,0.12,20.68,0.104
9096,9097,14.33,2.0,3,0.07,0.17,13.12,0.084
